38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
35.355,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
36.401,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
38.079,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
30.414,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
31.623,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
33.541,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
29.155,0
26.926,0
26.926,0
26.926,0
26.926,0
26.926,0
26.926,0
26.926,0
26.926,0
26.926,0
26.926,0
26.926,0
