15.811,77
15.811,77
15.811,77
15.811,77
15.811,77
15.811,77
15.811,77
15.811,77
15.811,77
15.811,77
15.811,77
15.811,78
15.811,80
15.811,80
15.811,80
15.811,81
15.811,81
15.811,81
15.811,81
15.811,81
15.811,81
15.811,82
15.811,82
15.811,83
15.811,83
15.811,83
15.811,83
15.811,82
15.811,82
15.811,82
15.811,81
15.811,81
15.811,81
15.811,82
15.811,82
15.811,83
15.811,83
15.811,83
15.811,83
15.811,83
15.811,83
15.811,83
15.811,82
15.811,82
15.811,82
15.811,82
15.811,82
15.811,83
15.811,83
15.811,83
15.811,83
18.028,76
18.028,75
18.028,74
18.028,74
18.028,74
18.028,74
18.028,74
18.028,74
18.028,74
18.028,73
18.028,72
18.028,70
18.028,70
18.028,72
18.028,72
18.028,74
18.028,75
18.028,78
18.028,81
18.028,81
18.028,84
18.028,85
18.028,85
18.028,85
18.028,85
18.028,85
18.028,86
18.028,86
18.028,86
18.028,86
18.028,86
18.028,86
18.028,85
18.028,86
18.028,86
18.028,86
18.028,86
18.028,86
18.028,84
18.028,84
18.028,84
18.028,83
18.028,83
18.028,84
18.028,84
18.028,82
18.028,83
18.028,83
18.028,83
18.028,83
18.028,83
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,80
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,81
21.213,80
21.213,80
21.213,78
21.213,78
21.213,78
21.213,78
21.213,78
21.213,77
21.213,77
21.213,77
21.213,77
21.213,78
21.213,78
21.213,78
21.213,79
21.213,79
21.213,79
21.213,79
21.213,79
21.213,79
21.213,79
25,80
25,80
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,82
25,82
25,82
25,82
25,82
25,82
25,82
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,82
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
25,81
29.155,87
29.155,88
29.155,88
29.155,88
29.155,88
29.155,88
29.155,86
29.155,85
29.155,86
29.155,86
29.155,87
29.155,87
29.155,87
29.155,87
29.155,87
29.155,87
29.155,87
29.155,87
29.155,87
29.155,87
29.155,87
29.155,86
29.155,85
29.155,85
29.155,85
29.155,85
29.155,86
29.155,85
29.155,85
29.155,85
29.155,86
29.155,86
29.155,86
29.155,85
29.155,85
29.155,85
29.155,86
29.155,86
29.155,86
29.155,86
29.155,86
29.155,87
29.155,87
29.155,87
29.155,86
29.155,86
29.155,86
29.155,86
29.155,86
29.155,86
29.155,86
33.541,88
33.541,88
33.541,87
33.541,86
33.541,85
33.541,84
33.541,84
33.541,84
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,85
33.541,86
33.541,86
33.541,86
33.541,86
33.541,86
33.541,86
33.541,86
33.541,86
33.541,87
33.541,87
33.541,87
33.541,87
33.541,86
33.541,86
33.541,86
38.079,83
38.079,83
38.079,82
38.079,82
38.079,82
38.079,82
38.079,82
38.079,83
38.079,82
38.079,80
38.079,80
38.079,80
38.079,80
38.079,80
38.079,80
38.079,80
38.079,80
38.079,80
38.079,81
38.079,82
38.079,82
38.079,82
38.079,82
38.079,83
38.079,83
38.079,83
38.079,83
38.079,83
38.079,84
38.079,84
38.079,83
38.079,83
38.079,83
38.079,82
38.079,82
38.079,82
38.079,82
38.079,82
38.079,82
38.079,82
38.079,82
38.079,82
38.079,81
38.079,81
38.079,81
38.079,81
38.079,81
38.079,81
38.079,82
38.079,82
38.079,82
11.18,75
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,74
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
11.18,75
14.142,77
14.142,76
14.142,76
14.142,76
14.142,75
14.142,75
14.142,76
14.142,75
14.142,77
14.142,78
14.142,76
14.142,77
14.142,77
14.142,78
14.142,78
14.142,78
14.142,77
14.142,78
14.142,78
14.142,78
14.142,78
14.142,78
14.142,78
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,77
14.142,76
14.142,76
14.142,75
14.142,77
14.142,77
14.142,77
18.028,74
18.028,73
18.028,73
18.028,74
18.028,75
18.028,76
18.028,78
18.028,79
18.028,79
18.028,79
18.028,80
18.028,80
18.028,78
18.028,77
18.028,77
18.028,78
18.028,78
18.028,79
18.028,79
18.028,79
18.028,80
18.028,80
18.028,80
18.028,81
18.028,80
18.028,79
18.028,79
18.028,79
18.028,80
18.028,80
18.028,81
18.028,81
18.028,81
18.028,81
18.028,81
18.028,80
18.028,79
18.028,79
18.028,77
18.028,77
18.028,77
18.028,75
18.028,74
18.028,76
18.028,76
18.028,76
18.028,76
18.028,76
18.028,76
18.028,76
18.028,75
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,79
22.361,80
22.361,80
22.361,79
22.361,78
22.361,79
22.361,78
22.361,78
22.361,79
22.361,78
22.361,77
22.361,77
22.361,77
22.361,77
22.361,77
22.361,77
22.361,77
22.361,77
22.361,77
22.361,77
22.361,77
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
22.361,78
26.926,84
26.926,83
26.926,83
26.926,82
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,82
26.926,82
26.926,82
26.926,81
26.926,81
26.926,82
26.926,84
26.926,86
26.926,86
26.926,86
26.926,85
26.926,85
26.926,84
26.926,84
26.926,86
26.926,85
26.926,84
26.926,84
26.926,84
26.926,84
26.926,84
26.926,84
26.926,83
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
26.926,81
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,84
31.623,85
31.623,85
31.623,83
31.623,83
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,82
31.623,83
31.623,83
31.623,83
31.623,83
31.623,83
31.623,83
31.623,83
31.623,81
31.623,81
31.623,81
31.623,81
31.623,81
31.623,81
31.623,81
31.623,81
31.623,81
31.623,80
36.401,88
36.401,88
36.401,86
36.401,85
36.401,86
36.401,86
36.401,85
36.401,85
36.401,85
36.401,85
36.401,84
36.401,84
36.401,84
36.401,85
36.401,85
36.401,85
36.401,85
36.401,86
36.401,86
36.401,87
36.401,86
36.401,86
36.401,85
36.401,85
36.401,85
36.401,85
36.401,85
36.401,85
36.401,85
36.401,84
36.401,84
36.401,86
36.401,88
36.401,87
36.401,86
36.401,86
36.401,84
36.401,84
36.401,85
36.401,85
36.401,85
36.401,85
36.401,85
36.401,85
36.401,85
36.401,84
36.401,82
36.401,82
36.401,82
36.401,82
36.401,82
7.0711,85
7.0711,85
7.0711,82
7.0711,81
7.0711,81
7.0711,81
7.0711,81
7.0711,81
7.0711,81
7.0711,80
7.0711,80
7.0711,80
7.0711,78
7.0711,77
7.0711,76
7.0711,74
7.0711,77
7.0711,78
7.0711,78
7.0711,78
7.0711,78
7.0711,78
7.0711,78
7.0711,76
7.0711,76
7.0711,76
7.0711,76
7.0711,78
7.0711,79
7.0711,79
7.0711,79
7.0711,78
7.0711,78
7.0711,78
7.0711,78
7.0711,78
7.0711,78
7.0711,78
7.0711,77
7.0711,76
7.0711,75
7.0711,74
7.0711,74
7.0711,73
7.0711,74
7.0711,74
7.0711,75
7.0711,75
7.0711,75
7.0711,75
7.0711,74
11.18,82
11.18,82
11.18,82
11.18,82
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,81
11.18,83
11.18,83
11.18,82
11.18,82
11.18,81
11.18,80
11.18,80
11.18,81
11.18,81
11.18,81
11.18,81
11.18,82
11.18,82
11.18,82
11.18,82
11.18,81
11.18,82
11.18,81
11.18,81
11.18,81
11.18,80
11.18,80
11.18,80
11.18,81
11.18,82
11.18,83
11.18,83
11.18,81
11.18,81
11.18,79
11.18,79
11.18,80
11.18,82
11.18,82
11.18,82
15.811,85
15.811,84
15.811,84
15.811,84
15.811,84
15.811,84
15.811,84
15.811,83
15.811,82
15.811,82
