432666945.000000000	432666945.000000000	432666945.000000000	432666945.000000000	432666945.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666935.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666925.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666916.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666907.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666901.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666895.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666888.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666882.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666875.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666867.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666859.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666851.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666842.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666834.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666827.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666819.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666810.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666802.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666794.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666787.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666779.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666771.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666763.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666756.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666748.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666739.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666731.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666724.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000	432666716.000000000
