1,-58,2,-75,4,-80,3,-84
1,-58,2,-75,4,-80,3,-84
1,-58,2,-75,4,-82,3,-85
1,-58,2,-76,4,-87,3,-85
1,-58,2,-76,4,-89,3,-86
1,-58,2,-77,4,-89,3,-84
1,-58,2,-76,4,-86,3,-84
1,-58,2,-76,4,-85,3,-84
1,-58,2,-75,4,-83,3,-83
1,-57,2,-75,4,-83,3,-81
1,-57,2,-75,4,-83,3,-79
1,-57,2,-75,4,-82,3,-78
1,-57,2,-76,4,-80,3,-79
1,-57,2,-76,4,-82,3,-79
1,-57,2,-76,4,-82,3,-79
1,-57,2,-74,4,-81,3,-78
1,-57,2,-74,4,-81,3,-80
1,-62,2,-76,4,-78,3,-82
1,-62,2,-74,4,-80,3,-82
1,-62,2,-74,4,-80,3,-83
1,-64,2,-73,4,-80,3,-84
1,-65,2,-73,4,-80,3,-83
1,-65,2,-73,4,-82,3,-81
1,-63,2,-72,4,-81,3,-79
1,-62,2,-72,4,-80,3,-79
1,-62,2,-72,4,-82,3,-80
1,-62,2,-72,4,-80,3,-80
1,-62,2,-72,4,-78,3,-81
1,-62,2,-72,4,-78,3,-80
1,-62,2,-72,4,-78,3,-79
1,-61,2,-73,4,-78,3,-77
1,-61,2,-72,4,-78,3,-78
1,-61,2,-71,4,-78,3,-80
1,-63,2,-73,4,-78,3,-83
1,-62,2,-77,4,-78,3,-82
1,-61,2,-78,4,-79,3,-83
1,-67,2,-77,4,-83,3,-81
1,-65,2,-73,4,-80,3,-79
1,-62,2,-69,4,-76,3,-81
1,-60,2,-66,4,-76,3,-78
1,-59,2,-66,4,-75,3,-77
1,-59,2,-65,4,-74,3,-78
1,-59,2,-67,4,-75,3,-77
1,-59,2,-69,4,-75,3,-77
1,-59,2,-70,4,-75,3,-76
1,-59,2,-69,4,-76,3,-76
1,-59,2,-68,4,-75,3,-76
1,-63,2,-68,4,-73,3,-76
1,-64,2,-73,4,-71,3,-74
1,-64,2,-73,4,-68,3,-72
1,-64,2,-73,4,-67,3,-70
1,-64,2,-73,4,-66,3,-68
1,-67,2,-74,4,-65,3,-68
1,-70,2,-77,4,-65,3,-70
1,-71,2,-79,4,-67,3,-70
1,-73,2,-79,4,-68,3,-71
1,-73,2,-76,4,-69,3,-71
1,-75,2,-76,4,-69,3,-73
1,-75,2,-78,4,-69,3,-74
1,-75,2,-79,4,-68,3,-74
1,-77,2,-79,4,-68,3,-73
1,-76,2,-79,4,-76,3,-72
1,-74,2,-79,4,-79,3,-72
1,-73,2,-79,4,-78,3,-72
1,-73,2,-78,4,-77,3,-72
1,-73,2,-80,4,-81,3,-74
1,-71,2,-80,4,-80,3,-74
1,-76,2,-72,4,-77,3,-79
1,-76,2,-72,4,-77,3,-78
1,-76,2,-72,4,-77,3,-78
1,-77,2,-72,4,-79,3,-78
1,-75,2,-72,4,-81,3,-78
1,-75,2,-71,4,-85,3,-78
1,-76,2,-71,4,-85,3,-78
1,-78,2,-72,4,-85,3,-78
1,-80,2,-72,4,-83,3,-77
1,-80,2,-72,4,-83,3,-77
1,-79,2,-73,4,-83,3,-78
1,-77,2,-73,4,-83,3,-79
1,-76,2,-73,4,-83,3,-79
1,-74,2,-73,4,-84,3,-78
1,-73,2,-73,4,-85,3,-78
1,-72,2,-73,4,-87,3,-80
1,-71,2,-73,4,-88,3,-80
1,-71,2,-73,4,-89,3,-79
1,-71,2,-73,4,-89,3,-78
1,-70,2,-73,4,-87,3,-78
1,-70,2,-73,4,-87,3,-78
1,-70,2,-73,4,-87,3,-79
1,-70,2,-73,4,-87,3,-78
1,-70,2,-73,4,-87,3,-78
1,-71,2,-73,4,-87,3,-80
1,-70,2,-73,4,-87,3,-80
1,-70,2,-73,4,-87,3,-79
1,-70,2,-73,4,-87,3,-78
1,-70,2,-73,4,-87,3,-78
1,-70,2,-74,4,-88,3,-78
1,-70,2,-74,4,-90,3,-78
1,-71,2,-75,4,-90,3,-79
1,-71,2,-74,4,-90,3,-78
1,-71,2,-74,4,-90,3,-78
1,-71,2,-73,4,-90,3,-78
1,-71,2,-73,4,-89,3,-78
1,-71,2,-73,4,-88,3,-78
1,-71,2,-73,4,-88,3,-78
1,-70,2,-73,4,-87,3,-77
1,-70,2,-74,4,-87,3,-77
1,-70,2,-73,4,-88,3,-77
1,-71,2,-72,4,-88,3,-77
1,-71,2,-72,4,-88,3,-77
1,-71,2,-72,4,-89,3,-78
1,-71,2,-72,4,-90,3,-78
1,-71,2,-73,4,-90,3,-77
1,-70,2,-73,4,-91,3,-77
1,-70,2,-73,4,-91,3,-77
1,-71,2,-73,4,-91,3,-77
1,-71,2,-73,4,-91,3,-77
1,-63,2,-71,4,-82,3,-81
1,-63,2,-71,4,-81,3,-81
1,-63,2,-71,4,-80,3,-79
1,-63,2,-71,4,-80,3,-78
1,-63,2,-73,4,-81,3,-78
1,-65,2,-75,4,-81,3,-78
1,-65,2,-75,4,-81,3,-78
1,-70,2,-74,4,-83,3,-78
1,-74,2,-74,4,-81,3,-78
1,-75,2,-75,4,-79,3,-78
1,-73,2,-75,4,-79,3,-78
1,-72,2,-74,4,-78,3,-78
1,-69,2,-74,4,-77,3,-78
1,-66,2,-74,4,-77,3,-78
1,-64,2,-74,4,-76,3,-78
1,-64,2,-74,4,-76,3,-78
1,-62,2,-74,4,-76,3,-80
1,-62,2,-73,4,-77,0,0
1,-62,2,-73,4,-77,0,0
1,-62,2,-74,4,-78,0,0
1,-62,2,-74,4,-80,0,0
1,-63,2,-74,4,-82,0,0
1,-63,2,-75,4,-83,0,0
1,-63,2,-76,4,-84,0,0
1,-63,2,-76,4,-85,0,0
1,-63,2,-76,4,-85,0,0
1,-64,2,-76,4,-87,0,0
1,-65,2,-75,4,-87,0,0
1,-65,2,-75,4,-87,0,0
1,-65,2,-75,4,-87,3,-81
1,-65,2,-75,4,-87,3,-84
1,-65,2,-75,4,-87,3,-84
1,-65,2,-75,4,-87,3,-84
1,-64,2,-76,4,-87,3,-83
1,-64,2,-75,4,-87,3,-82
1,-64,2,-75,4,-87,3,-82
1,-64,2,-75,4,-86,3,-82
1,-64,2,-75,4,-83,3,-80
1,-65,2,-76,4,-83,3,-80
1,-65,2,-76,4,-83,3,-79
1,-65,2,-76,4,-83,3,-79
1,-65,2,-75,4,-88,3,-78
1,-64,2,-74,4,-90,3,-78
1,-65,2,-74,4,-90,3,-78
1,-66,2,-74,4,-89,3,-79
1,-66,2,-75,4,-86,3,-81
1,-66,2,-75,4,-83,3,-83
1,-65,2,-75,4,-82,3,-83
1,-65,2,-74,4,-81,3,-84
1,-65,2,-74,4,-83,3,-84
1,-67,2,-66,4,-74,3,-80
1,-66,2,-68,4,-74,3,-80
1,-65,2,-69,4,-74,3,-80
1,-64,2,-68,4,-75,3,-79
1,-64,2,-68,4,-78,3,-79
1,-66,2,-68,4,-80,3,-78
1,-68,2,-67,4,-80,3,-78
1,-69,2,-67,4,-80,3,-78
1,-74,2,-68,4,-80,3,-79
1,-75,2,-68,4,-80,3,-79
1,-75,2,-68,4,-80,3,-81
1,-74,2,-68,4,-79,3,-80
1,-73,2,-68,4,-79,3,-80
1,-70,2,-69,4,-79,3,-81
1,-69,2,-69,4,-79,3,-81
1,-69,2,-68,4,-79,3,-80
1,-67,2,-68,4,-79,3,-80
1,-65,2,-69,4,-79,3,-81
1,-64,2,-70,4,-79,3,-81
1,-64,2,-70,4,-79,3,-81
1,-63,2,-71,4,-79,3,-81
1,-62,2,-71,4,-80,3,-81
1,-62,2,-72,4,-80,3,-82
1,-64,2,-72,4,-81,3,-81
1,-65,2,-72,4,-81,3,-80
1,-66,2,-73,4,-82,3,-80
1,-65,2,-74,4,-82,3,-80
1,-63,2,-74,4,-83,3,-80
1,-63,2,-74,NaN,NaN,3,-80
1,-63,2,-74,3,-82,0,0
1,-64,2,-74,3,-82,0,0
1,-64,2,-74,3,-81,0,0
1,-65,2,-74,3,-81,0,0
1,-68,2,-74,3,-82,0,0
1,-68,2,-74,3,-82,0,0
1,-67,2,-73,3,-81,0,0
1,-66,2,-73,3,-81,0,0
1,-66,2,-73,4,-86,3,-80
1,-67,2,-73,4,-86,3,-80
1,-67,2,-74,4,-86,3,-81
1,-67,2,-74,4,-86,3,-81
1,-67,2,-74,4,-86,3,-82
1,-67,2,-75,4,-86,3,-80
1,-67,2,-74,4,-86,3,-85
1,-68,2,-75,4,-87,3,-84
1,-68,2,-74,4,-87,3,-82
1,-68,2,-74,4,-87,3,-82
1,-67,2,-74,4,-87,3,-81
1,-67,2,-73,4,-87,3,-82
1,-67,2,-73,4,-87,3,-82
1,-69,2,-69,4,-82,3,-85
1,-70,2,-69,4,-82,3,-85
1,-70,2,-69,4,-82,3,-85
1,-70,2,-70,4,-82,3,-84
1,-69,2,-70,4,-82,3,-84
1,-69,2,-70,4,-82,3,-84
1,-69,2,-70,4,-82,3,-84
1,-69,2,-70,4,-82,3,-84
1,-69,2,-70,4,-83,3,-85
1,-68,2,-71,4,-84,3,-85
1,-68,2,-71,4,-85,3,-85
1,-68,2,-71,4,-85,3,-84
1,-68,2,-71,4,-85,3,-83
1,-68,2,-70,4,-84,3,-82
1,-68,2,-70,4,-83,3,-82
1,-68,2,-71,4,-83,3,-81
1,-68,2,-72,4,-83,3,-80
1,-69,2,-72,4,-85,3,-79
1,-69,2,-70,4,-85,3,-79
1,-69,2,-70,4,-84,3,-79
1,-69,2,-70,4,-82,3,-77
1,-69,2,-70,4,-80,3,-76
1,-70,2,-70,4,-78,3,-75
1,-70,2,-70,4,-78,3,-75
1,-70,2,-70,4,-78,3,-75
1,-70,2,-70,4,-78,3,-75
1,-71,2,-69,4,-78,3,-75
1,-70,2,-69,4,-78,3,-75
1,-70,2,-69,4,-77,3,-77
1,-70,2,-70,4,-76,3,-78
1,-70,2,-70,4,-78,3,-79
1,-71,2,-70,4,-78,3,-80
1,-71,2,-70,4,-79,3,-80
1,-71,2,-70,4,-81,3,-81
1,-72,2,-70,4,-81,3,-81
1,-72,2,-70,4,-81,3,-80
1,-72,2,-70,4,-81,3,-80
1,-71,2,-70,4,-81,3,-79
1,-70,2,-70,4,-80,3,-79
1,-69,2,-70,4,-80,3,-80
1,-69,2,-70,4,-79,3,-80
1,-69,2,-69,4,-79,3,-80
1,-70,2,-69,4,-79,3,-79
1,-70,2,-69,4,-79,3,-79
1,-70,2,-69,4,-80,3,-79
1,-72,2,-69,4,-80,3,-81
1,-71,2,-69,4,-80,3,-80
1,-72,2,-70,4,-81,3,-80
1,-72,2,-69,4,-81,3,-80
1,-72,2,-69,4,-81,3,-80
1,-72,2,-64,4,-84,3,-86
1,-72,2,-64,4,-82,3,-85
1,-71,2,-64,4,-81,3,-85
1,-70,2,-64,4,-79,3,-84
1,-70,2,-65,4,-79,3,-83
1,-70,2,-65,4,-77,3,-82
1,-69,2,-64,4,-77,3,-82
1,-69,2,-64,4,-77,3,-82
1,-69,2,-64,4,-76,3,-82
1,-69,2,-65,4,-76,3,-80
1,-69,2,-65,4,-76,3,-80
1,-69,2,-65,4,-76,3,-80
1,-70,2,-66,4,-76,3,-80
1,-70,2,-66,4,-76,3,-80
1,-70,2,-66,4,-76,3,-80
1,-69,2,-66,4,-76,3,-80
1,-69,2,-65,4,-76,3,-80
1,-69,2,-65,4,-76,3,-80
1,-69,2,-66,4,-76,3,-79
1,-69,2,-66,4,-76,3,-80
1,-69,2,-66,4,-76,3,-80
1,-69,2,-68,4,-76,3,-80
1,-69,2,-71,4,-76,3,-80
1,-69,2,-68,4,-76,3,-80
1,-70,2,-67,4,-76,3,-81
1,-70,2,-66,4,-76,3,-79
1,-71,2,-67,4,-77,3,-78
1,-70,2,-67,4,-76,3,-78
1,-70,2,-67,4,-76,3,-78
1,-69,2,-67,4,-76,3,-78
1,-69,2,-67,4,-76,3,-78
1,-69,2,-67,4,-76,3,-78
1,-70,2,-67,4,-76,3,-80
1,-70,2,-67,4,-75,3,-80
1,-70,2,-67,4,-75,3,-79
1,-70,2,-66,4,-75,3,-80
1,-70,2,-66,4,-76,3,-78
1,-70,2,-65,4,-76,3,-79
1,-70,2,-65,4,-76,3,-78
1,-70,2,-65,4,-76,3,-78
1,-70,2,-66,4,-76,3,-80
1,-70,2,-65,4,-76,3,-79
1,-70,2,-65,4,-76,3,-79
1,-70,2,-65,4,-76,3,-79
1,-70,2,-65,4,-76,3,-79
1,-71,2,-65,4,-76,3,-79
1,-71,2,-65,4,-76,3,-80
1,-71,2,-64,4,-76,3,-79
1,-71,2,-64,4,-76,3,-79
1,-71,2,-64,4,-76,3,-80
1,-66,2,-75,4,-81,3,-77
1,-66,2,-75,4,-81,3,-77
1,-67,2,-75,4,-84,3,-78
1,-66,2,-78,4,-84,3,-78
1,-66,2,-78,4,-84,3,-78
1,-65,2,-77,4,-84,3,-77
1,-63,2,-77,4,-84,3,-78
1,-63,2,-76,4,-83,3,-79
1,-63,2,-76,4,-83,3,-79
1,-63,2,-76,4,-85,3,-79
1,-63,2,-78,4,-85,3,-81
1,-64,2,-78,4,-83,3,-80
1,-64,2,-78,4,-81,3,-78
1,-64,2,-77,4,-81,3,-78
1,-65,2,-78,4,-81,3,-76
1,-64,2,-78,4,-81,3,-76
1,-64,2,-78,4,-81,3,-76
1,-61,2,-78,4,-81,3,-76
1,-60,2,-77,4,-81,3,-78
1,-59,2,-76,4,-81,3,-78
1,-58,2,-76,4,-81,3,-78
1,-57,2,-76,4,-81,3,-78
1,-56,2,-76,4,-82,3,-78
1,-55,2,-76,4,-82,3,-78
1,-57,2,-76,4,-81,3,-77
1,-57,2,-77,4,-82,3,-78
1,-59,2,-77,4,-82,3,-78
1,-60,2,-76,4,-83,3,-78
1,-60,2,-77,4,-84,3,-77
1,-60,2,-77,4,-85,3,-77
1,-60,2,-77,4,-85,3,-78
1,-60,2,-76,4,-81,3,-77
1,-60,2,-76,4,-82,3,-77
1,-60,2,-76,4,-82,3,-78
1,-59,2,-76,4,-82,3,-78
1,-58,2,-76,4,-82,3,-77
1,-57,2,-77,4,-82,3,-77
1,-57,2,-77,4,-81,3,-77
1,-56,2,-77,4,-81,3,-78
1,-55,2,-77,4,-80,3,-78
1,-55,2,-77,4,-80,3,-80
1,-57,2,-76,4,-81,3,-80
1,-59,2,-75,4,-82,3,-79
1,-62,2,-75,4,-83,3,-79
1,-63,2,-75,4,-83,3,-78
1,-63,2,-75,4,-83,3,-77
1,-61,2,-75,4,-83,3,-77
1,-56,2,-75,4,-83,3,-77
1,-55,2,-75,4,-82,3,-77
1,-55,2,-75,4,-79,3,-77
1,-66,2,-79,4,-80,3,-78
1,-66,2,-79,4,-80,3,-78
1,-63,2,-78,4,-82,3,-78
1,-62,2,-78,4,-85,3,-78
1,-63,2,-78,4,-84,3,-78
1,-61,2,-77,4,-83,3,-78
1,-61,2,-77,4,-84,3,-78
1,-62,2,-76,4,-84,3,-78
1,-62,2,-77,4,-83,3,-78
1,-61,2,-76,4,-83,3,-78
1,-61,2,-76,4,-81,3,-78
1,-61,2,-76,4,-81,3,-78
1,-61,2,-75,4,-81,3,-78
1,-61,2,-75,4,-81,3,-78
1,-62,2,-74,4,-81,3,-78
1,-62,2,-76,4,-81,3,-78
1,-63,2,-75,4,-81,3,-78
1,-63,2,-75,4,-82,3,-78
1,-63,2,-76,4,-82,3,-78
1,-63,2,-76,4,-82,3,-78
1,-63,2,-76,4,-82,3,-78
1,-62,2,-75,4,-82,3,-78
1,-62,2,-75,4,-82,3,-78
1,-62,2,-75,4,-82,3,-78
1,-62,2,-75,4,-82,3,-78
1,-63,2,-76,4,-82,3,-77
1,-62,2,-76,4,-82,3,-78
1,-62,2,-76,4,-83,3,-77
1,-63,2,-76,4,-83,3,-77
1,-63,2,-76,4,-83,3,-77
1,-63,2,-76,4,-83,3,-77
1,-62,2,-76,4,-84,3,-76
1,-63,2,-76,4,-84,3,-77
1,-62,2,-76,4,-84,3,-77
1,-62,2,-76,4,-84,3,-77
1,-62,2,-75,4,-84,3,-77
1,-62,2,-75,4,-84,3,-77
1,-62,2,-76,4,-84,3,-77
1,-62,2,-76,4,-84,3,-77
1,-63,2,-76,4,-85,3,-77
1,-62,2,-76,4,-85,3,-77
1,-62,2,-76,4,-85,3,-77
1,-62,2,-77,4,-85,3,-77
1,-61,2,-77,4,-85,3,-78
1,-61,2,-76,4,-85,3,-78
1,-61,2,-76,4,-85,3,-78
1,-61,2,-75,4,-85,3,-78
1,-61,2,-75,4,-85,3,-78
1,-61,2,-75,4,-85,3,-78
1,-62,2,-75,4,-85,3,-78
1,-63,2,-83,4,-82,3,-78
1,-63,2,-84,4,-79,3,-78
1,-63,2,-84,4,-77,3,-79
1,-62,2,-84,4,-76,3,-77
1,-62,2,-84,4,-76,3,-78
1,-62,2,-83,4,-80,3,-79
1,-63,2,-83,4,-81,3,-77
1,-64,2,-83,4,-83,3,-77
1,-64,2,-81,4,-85,3,-78
1,-64,2,-80,4,-85,3,-77
1,-64,2,-79,4,-86,3,-78
1,-64,2,-79,4,-87,3,-79
1,-64,2,-79,4,-87,3,-78
1,-63,2,-78,4,-87,3,-77
1,-63,2,-77,4,-87,3,-77
1,-63,2,-77,4,-85,3,-76
1,-62,2,-77,4,-85,3,-76
1,-62,2,-77,4,-85,3,-77
1,-63,2,-77,4,-85,3,-77
1,-62,2,-77,4,-85,3,-77
1,-62,2,-77,4,-85,3,-78
1,-62,2,-77,4,-85,3,-77
1,-63,2,-77,4,-85,3,-78
1,-63,2,-77,4,-85,3,-78
1,-63,2,-76,4,-85,3,-79
1,-62,2,-76,4,-85,3,-79
1,-61,2,-76,4,-85,3,-78
1,-60,2,-76,4,-85,3,-78
1,-62,2,-77,4,-84,3,-77
1,-61,2,-77,4,-84,3,-79
1,-61,2,-76,4,-84,3,-78
1,-61,2,-75,4,-84,3,-79
1,-62,2,-76,4,-84,3,-79
1,-61,2,-77,4,-84,3,-78
1,-61,2,-77,4,-84,3,-78
1,-61,2,-78,4,-84,3,-81
1,-61,2,-77,4,-82,3,-79
1,-61,2,-78,4,-82,3,-79
1,-61,2,-78,4,-82,3,-78
1,-61,2,-78,4,-82,3,-78
1,-61,2,-78,4,-82,3,-78
1,-62,2,-78,4,-82,3,-78
1,-62,2,-78,4,-82,3,-78
1,-61,2,-78,4,-82,3,-78
1,-61,2,-78,4,-82,3,-78
1,-60,2,-79,4,-82,3,-77
1,-60,2,-80,4,-81,3,-77
1,-60,2,-80,4,-82,3,-77
1,-60,2,-81,4,-82,3,-77
1,-61,2,-81,4,-82,3,-77
1,-65,2,-81,4,-80,3,-77
1,-65,2,-82,4,-82,3,-78
1,-65,2,-86,4,-83,3,-79
1,-66,2,-85,4,-85,3,-79
1,-67,2,-83,4,-86,3,-79
1,-67,2,-81,4,-84,3,-80
1,-67,2,-78,4,-82,3,-80
1,-67,2,-78,4,-82,3,-79
1,-65,2,-77,4,-82,3,-80
1,-65,2,-76,4,-82,3,-80
1,-65,2,-79,4,-82,3,-79
1,-65,2,-81,4,-81,3,-79
1,-64,2,-80,4,-81,3,-79
1,-63,2,-78,4,-83,3,-79
1,-63,2,-80,4,-83,3,-79
1,-63,2,-82,4,-80,3,-78
1,-62,2,-82,4,-80,3,-78
1,-62,2,-80,4,-80,3,-78
1,-62,2,-80,4,-80,3,-78
1,-62,2,-80,4,-80,3,-78
1,-62,2,-79,4,-80,3,-77
1,-63,2,-78,4,-82,3,-77
1,-63,2,-77,4,-80,3,-79
1,-63,2,-76,4,-81,3,-78
1,-63,2,-75,4,-83,3,-79
1,-63,2,-75,4,-84,3,-78
1,-62,2,-74,4,-84,3,-78
1,-64,2,-74,4,-84,3,-80
1,-64,2,-74,4,-83,3,-81
1,-64,2,-74,4,-81,3,-80
1,-65,2,-73,4,-81,3,-80
1,-65,2,-73,4,-82,3,-82
1,-65,2,-73,4,-83,3,-82
1,-66,2,-73,4,-81,3,-81
1,-64,2,-72,4,-80,3,-82
1,-68,2,-72,4,-81,3,-81
1,-71,2,-72,4,-84,3,-80
1,-70,2,-74,4,-85,3,-81
1,-68,2,-73,4,-85,3,-81
1,-64,2,-73,4,-85,3,-81
1,-63,2,-72,4,-85,3,-81
1,-62,2,-72,4,-85,3,-83
1,-61,2,-73,4,-84,3,-81
1,-62,2,-73,4,-86,3,-81
1,-61,2,-73,4,-86,3,-81
1,-61,2,-73,NaN,NaN,3,-80
1,-61,2,-72,3,-80,0,0
1,-61,2,-72,3,-80,0,0
1,-60,2,-72,4,-90,3,-82
1,-60,2,-74,4,-89,3,-82
1,-64,2,-71,4,-82,3,-81
1,-66,2,-71,4,-84,3,-80
1,-67,2,-71,4,-85,3,-82
1,-71,2,-72,4,-87,3,-82
1,-70,2,-72,4,-87,3,-80
1,-70,2,-74,4,-86,3,-81
1,-69,2,-74,4,-85,3,-80
1,-70,2,-74,4,-84,3,-81
1,-70,2,-74,4,-84,3,-82
1,-70,2,-74,4,-83,3,-82
1,-71,2,-74,4,-83,3,-82
1,-71,2,-74,4,-83,3,-82
1,-70,2,-75,4,-83,3,-82
1,-69,2,-75,4,-83,3,-82
1,-69,2,-75,4,-83,3,-82
1,-70,2,-75,4,-83,3,-82
1,-70,2,-74,4,-86,3,-82
1,-70,2,-74,4,-87,3,-82
1,-69,2,-74,4,-86,3,-82
1,-68,2,-74,4,-87,3,-82
1,-68,2,-74,4,-88,3,-82
1,-67,2,-74,4,-89,3,-82
1,-66,2,-74,4,-90,3,-82
1,-68,2,-74,4,-90,3,-81
1,-67,2,-74,4,-90,3,-80
1,-66,2,-76,4,-90,3,-80
1,-66,2,-76,4,-90,3,-81
1,-66,2,-77,4,-91,3,-80
1,-66,2,-77,4,-92,3,-80
1,-66,2,-78,4,-91,3,-80
1,-66,2,-77,4,-91,3,-80
1,-66,2,-76,4,-90,3,-80
1,-67,2,-75,4,-89,3,-79
1,-67,2,-75,4,-88,3,-79
1,-67,2,-74,4,-88,3,-79
1,-66,2,-74,4,-88,3,-79
1,-66,2,-74,4,-88,3,-79
1,-66,2,-75,4,-89,3,-79
1,-66,2,-75,4,-89,3,-78
1,-67,2,-75,4,-89,3,-80
1,-67,2,-75,4,-87,3,-84
1,-66,2,-75,4,-87,3,-82
1,-65,2,-76,4,-87,3,-82
1,-64,2,-77,4,-87,3,-82
1,-66,2,-78,4,-90,3,-82
1,-66,2,-77,4,-89,3,-81
1,-65,2,-77,4,-86,3,-80
1,-65,2,-77,4,-87,3,-80
1,-66,2,-76,4,-87,3,-82
1,-66,2,-75,4,-87,3,-82
1,-71,2,-73,4,-89,3,-82
1,-71,2,-73,4,-89,3,-81
1,-71,2,-73,4,-89,3,-82
1,-72,2,-73,4,-87,3,-81
1,-72,2,-73,4,-85,3,-80
1,-71,2,-74,4,-85,3,-80
1,-71,2,-74,4,-85,3,-80
1,-71,2,-73,4,-87,3,-80
1,-70,2,-73,4,-86,3,-79
1,-70,2,-73,4,-85,3,-79
1,-70,2,-73,4,-84,3,-78
1,-69,2,-73,4,-84,3,-78
1,-69,2,-73,4,-84,3,-78
1,-69,2,-73,4,-84,3,-78
1,-69,2,-73,4,-84,3,-77
1,-69,2,-73,4,-86,3,-77
1,-69,2,-73,4,-85,3,-78
1,-69,2,-73,4,-85,3,-78
1,-68,2,-73,4,-85,3,-77
1,-68,2,-73,4,-88,3,-77
1,-68,2,-74,4,-88,3,-79
1,-68,2,-74,4,-86,3,-80
1,-67,2,-74,4,-86,3,-79
1,-67,2,-75,4,-86,3,-78
1,-67,2,-75,4,-86,3,-77
1,-68,2,-75,4,-87,3,-77
1,-68,2,-75,4,-89,3,-77
1,-67,2,-75,4,-90,3,-77
1,-66,2,-75,4,-90,3,-77
1,-66,2,-75,4,-89,3,-77
1,-66,2,-75,4,-89,3,-78
1,-67,2,-75,4,-89,3,-78
1,-66,2,-75,4,-89,3,-78
1,-66,2,-76,4,-89,3,-79
1,-66,2,-77,4,-89,3,-79
1,-66,2,-77,4,-89,3,-79
1,-66,2,-77,4,-90,3,-79
1,-66,2,-77,4,-91,3,-79
1,-66,2,-77,4,-92,3,-80
1,-66,2,-77,4,-92,3,-78
1,-66,2,-76,4,-92,3,-77
1,-66,2,-76,4,-91,3,-76
1,-66,2,-77,4,-90,3,-76
1,-66,2,-77,4,-89,3,-76
1,-66,2,-77,4,-89,3,-77
1,-66,2,-77,4,-88,3,-79
1,-66,2,-77,4,-87,3,-78
1,-67,2,-77,4,-86,3,-78
1,-66,2,-76,4,-86,3,-79
1,-66,2,-75,4,-85,3,-79
